step,defers,green_w_dc0,green_w_dc1,green_w_dc2,green_w_dc3,green_w_dc4,power_w_dc0,power_w_dc1,power_w_dc2,power_w_dc3,power_w_dc4,greenratio_dc0,greenratio_dc1,greenratio_dc2,greenratio_dc3,greenratio_dc4,waste_wh_dc0,waste_wh_dc1,waste_wh_dc2,waste_wh_dc3,waste_wh_dc4,queue_dc0,queue_dc1,queue_dc2,queue_dc3,queue_dc4,util_dc0,util_dc1,util_dc2,util_dc3,util_dc4,avail_pes_dc0,avail_pes_dc1,avail_pes_dc2,avail_pes_dc3,avail_pes_dc4,routed_dc0,routed_dc1,routed_dc2,routed_dc3,routed_dc4
2852,125,1357.7733154296875,1540.6400146484375,436.4266662597656,0.0,0.0,489.375,0.0,0.0,0.0,0.0,0.8218299746513367,0.9071170091629028,0.0,0.0,0.0,383.4501647949219,385.58831787109375,151.9535675048828,0.0,0.0,326.0,0.0,0.0,0.0,0.0,0.13124999403953552,0.0,0.0,0.0,0.0,270.0,343.0,296.0,240.0,144.0,3,0,0,0,0
2853,124,1290.300048828125,1593.1800537109375,357.2933349609375,0.0,0.0,489.375,0.0,0.0,0.0,0.0,0.8221610188484192,0.9071170091629028,0.0,0.0,0.0,383.67266845703125,386.0308837890625,152.05282592773438,0.0,0.0,329.0,0.0,0.0,0.0,0.0,0.13124999403953552,0.0,0.0,0.0,0.0,270.0,343.0,296.0,240.0,144.0,4,0,0,0,0
2854,125,1229.61328125,1554.8533935546875,386.44000244140625,0.0,0.0,482.25,0.0,0.0,0.0,0.0,0.8224861025810242,0.9071170091629028,0.0,0.0,0.0,383.8802490234375,386.4627685546875,152.16017150878906,0.0,0.0,333.0,0.0,0.0,0.0,0.0,0.1274999976158142,0.0,0.0,0.0,0.0,270.0,343.0,296.0,240.0,144.0,3,0,0,0,0
2855,126,1147.719970703125,1612.913330078125,377.0733337402344,0.0,0.0,485.8125,0.0,0.0,0.0,0.0,0.8228123188018799,0.9071170091629028,0.0,0.0,0.0,384.0641174316406,386.9107971191406,152.26490783691406,0.0,0.0,334.0,0.0,0.0,0.0,0.0,0.12937499582767487,0.0,0.0,0.0,0.0,270.0,343.0,296.0,240.0,144.0,2,0,0,0,0
2856,128,1076.88671875,1695.9066162109375,364.3133239746094,0.0,0.0,489.375,0.0,0.0,0.0,0.0,0.8231397867202759,0.9071170091629028,0.0,0.0,0.0,384.2273254394531,387.38189697265625,152.36610412597656,0.0,0.0,335.0,0.0,0.0,0.0,0.0,0.13124999403953552,0.0,0.0,0.0,0.0,270.0,343.0,296.0,240.0,144.0,0,0,0,0,0
2857,127,1269.0133056640625,1758.7733154296875,341.29998779296875,0.0,0.0,475.125,0.0,0.0,0.0,0.0,0.8234565258026123,0.9071170091629028,0.0,0.0,0.0,384.4478454589844,387.8704528808594,152.46090698242188,0.0,0.0,335.0,0.0,0.0,0.0,0.0,0.1237500011920929,0.0,0.0,0.0,0.0,270.0,343.0,296.0,240.0,144.0,1,0,0,0,0
2858,127,1501.3599853515625,1697.0433349609375,305.5799865722656,0.0,0.0,478.6875,0.0,0.0,0.0,0.0,0.823774516582489,0.9071170091629028,0.0,0.0,0.0,384.73193359375,388.3418273925781,152.54579162597656,0.0,0.0,332.0,0.0,0.0,0.0,0.0,0.12562499940395355,0.0,0.0,0.0,0.0,270.0,343.0,296.0,240.0,144.0,1,0,0,0,0
2859,127,1761.626708984375,1702.5933837890625,382.2799987792969,0.0,0.0,489.375,0.0,0.0,0.0,0.0,0.8240984082221985,0.9071170091629028,0.0,0.0,0.0,385.0853271484375,388.8147888183594,152.65199279785156,0.0,0.0,330.0,0.0,0.0,0.0,0.0,0.13124999403953552,0.0,0.0,0.0,0.0,270.0,343.0,296.0,240.0,144.0,1,0,0,0,0
2860,128,1788.4866943359375,1481.306640625,469.59332275390625,0.0,0.0,482.25,0.0,0.0,0.0,0.0,0.8244163990020752,0.9071170091629028,0.0,0.0,0.0,385.44818115234375,389.22625732421875,152.7824249267578,0.0,0.0,331.0,0.0,0.0,0.0,0.0,0.1274999976158142,0.0,0.0,0.0,0.0,270.0,343.0,296.0,240.0,144.0,0,0,0,0,0
2861,128,1904.4000244140625,1344.126708984375,318.09332275390625,0.0,0.0,475.125,0.0,0.0,0.0,0.0,0.8247286081314087,0.9071170091629028,0.0,0.0,0.0,385.8451843261719,389.5996398925781,152.87078857421875,0.0,0.0,329.0,0.0,0.0,0.0,0.0,0.1237500011920929,0.0,0.0,0.0,0.0,270.0,343.0,296.0,240.0,144.0,0,0,0,0,0
2862,128,1963.219970703125,1530.9066162109375,317.6333312988281,0.0,0.0,489.375,0.0,0.0,0.0,0.0,0.8250489830970764,0.9071170091629028,0.0,0.0,0.0,386.25457763671875,390.0248718261719,152.95901489257812,0.0,0.0,325.0,0.0,0.0,0.0,0.0,0.13124999403953552,0.0,0.0,0.0,0.0,270.0,343.0,296.0,240.0,144.0,0,0,0,0,0
2863,128,1999.026611328125,1366.239990234375,288.3666687011719,0.0,0.0,489.375,0.0,0.0,0.0,0.0,0.8253682255744934,0.9071170091629028,0.0,0.0,0.0,386.6739501953125,390.4043884277344,153.03912353515625,0.0,0.0,325.0,0.0,0.0,0.0,0.0,0.13124999403953552,0.0,0.0,0.0,0.0,270.0,343.0,296.0,240.0,144.0,0,0,0,0,0
2864,128,2005.5533447265625,1539.1800537109375,280.3999938964844,0.0,0.0,485.8125,0.0,0.0,0.0,0.0,0.8256840109825134,0.9071170091629028,0.0,0.0,0.0,387.0960998535156,390.8319396972656,153.11700439453125,0.0,0.0,325.0,0.0,0.0,0.0,0.0,0.12937499582767487,0.0,0.0,0.0,0.0,270.0,343.0,296.0,240.0,144.0,0,0,0,0,0
2865,128,1894.4066162109375,1634.4134521484375,208.6666717529297,0.0,0.0,485.8125,0.0,0.0,0.0,0.0,0.8259986042976379,0.9071170091629028,0.0,0.0,0.0,387.48736572265625,391.28594970703125,153.1749725341797,0.0,0.0,324.0,0.0,0.0,0.0,0.0,0.12937499582767487,0.0,0.0,0.0,0.0,270.0,343.0,296.0,240.0,144.0,0,0,0,0,0
2866,127,1675.3800048828125,1690.760009765625,218.1133270263672,0.0,0.0,489.375,0.0,0.0,0.0,0.0,0.826314389705658,0.9071170091629028,0.0,0.0,0.0,387.8168029785156,391.7555847167969,153.23556518554688,0.0,0.0,323.0,0.0,0.0,0.0,0.0,0.13124999403953552,0.0,0.0,0.0,0.0,270.0,343.0,296.0,240.0,144.0,1,0,0,0,0
2867,125,1793.11328125,1620.67333984375,143.73333740234375,0.0,0.0,489.375,0.0,0.0,0.0,0.0,0.8266290426254272,0.9071170091629028,0.0,0.0,0.0,388.178955078125,392.2057800292969,153.27548217773438,0.0,0.0,324.0,0.0,0.0,0.0,0.0,0.13124999403953552,0.0,0.0,0.0,0.0,270.0,343.0,296.0,240.0,144.0,3,0,0,0,0
2868,127,1900.2266845703125,1605.626708984375,110.47333526611328,0.0,0.0,485.8125,0.0,0.0,0.0,0.0,0.8269402384757996,0.9071170091629028,0.0,0.0,0.0,388.57183837890625,392.65179443359375,153.30616760253906,0.0,0.0,327.0,0.0,0.0,0.0,0.0,0.12937499582767487,0.0,0.0,0.0,0.0,270.0,343.0,296.0,240.0,144.0,1,0,0,0,0
2869,127,1978.61328125,1541.1800537109375,91.81999969482422,0.0,0.0,489.375,0.0,0.0,0.0,0.0,0.8272526264190674,0.9071170091629028,0.0,0.0,0.0,388.98553466796875,393.07989501953125,153.33168029785156,0.0,0.0,327.0,0.0,0.0,0.0,0.0,0.13124999403953552,0.0,0.0,0.0,0.0,270.0,343.0,296.0,240.0,144.0,1,0,0,0,0
2870,128,1992.36669921875,1752.36669921875,152.02667236328125,0.0,0.0,485.8125,0.0,0.0,0.0,0.0,0.827561616897583,0.9071170091629028,0.0,0.0,0.0,389.4040222167969,393.5666809082031,153.3739013671875,0.0,0.0,328.0,0.0,0.0,0.0,0.0,0.12937499582767487,0.0,0.0,0.0,0.0,270.0,343.0,296.0,240.0,144.0,0,0,0,0,0
2871,126,2026.9000244140625,1477.2733154296875,116.1066665649414,0.0,0.0,482.25,0.0,0.0,0.0,0.0,0.8278672099113464,0.9071170091629028,0.0,0.0,0.0,389.8330993652344,393.9770202636719,153.40615844726562,0.0,0.0,327.0,0.0,0.0,0.0,0.0,0.1274999976158142,0.0,0.0,0.0,0.0,270.0,343.0,296.0,240.0,144.0,2,0,0,0,0
2872,128,2025.6400146484375,1477.47998046875,99.413330078125,0.0,0.0,482.25,0.0,0.0,0.0,0.0,0.8281717896461487,0.9071170091629028,0.0,0.0,0.0,390.2618103027344,394.3874206542969,153.43377685546875,0.0,0.0,327.0,0.0,0.0,0.0,0.0,0.1274999976158142,0.0,0.0,0.0,0.0,270.0,343.0,296.0,240.0,144.0,0,0,0,0,0
2873,127,2026.4000244140625,1453.8466796875,94.1933364868164,0.0,0.0,489.375,0.0,0.0,0.0,0.0,0.8284797072410583,0.9071170091629028,0.0,0.0,0.0,390.6887512207031,394.7912902832031,153.45994567871094,0.0,0.0,325.0,0.0,0.0,0.0,0.0,0.13124999403953552,0.0,0.0,0.0,0.0,270.0,343.0,296.0,240.0,144.0,1,0,0,0,0
2874,128,2025.8466796875,1274.11328125,67.82666778564453,0.0,0.0,482.25,0.0,0.0,0.0,0.0,0.8287820816040039,0.9071170091629028,0.0,0.0,0.0,391.1175231933594,395.14520263671875,153.47877502441406,0.0,0.0,326.0,0.0,0.0,0.0,0.0,0.1274999976158142,0.0,0.0,0.0,0.0,270.0,343.0,296.0,240.0,144.0,0,0,0,0,0
2875,128,2025.7467041015625,1329.9666748046875,4.699999809265137,0.0,0.0,475.125,0.0,0.0,0.0,0.0,0.8290789723396301,0.9071170091629028,0.0,0.0,0.0,391.5482482910156,395.5146179199219,153.48008728027344,0.0,0.0,324.0,0.0,0.0,0.0,0.0,0.1237500011920929,0.0,0.0,0.0,0.0,270.0,343.0,296.0,240.0,144.0,0,0,0,0,0
2876,128,2024.43994140625,1307.3333740234375,107.16000366210938,0.0,0.0,478.6875,0.0,0.0,0.0,0.0,0.8293770551681519,0.9071170091629028,0.0,0.0,0.0,391.9776306152344,395.8777770996094,153.50985717773438,0.0,0.0,320.0,0.0,0.0,0.0,0.0,0.12562499940395355,0.0,0.0,0.0,0.0,270.0,343.0,296.0,240.0,144.0,0,0,0,0,0
2877,128,2008.5067138671875,1281.913330078125,23.546667098999023,0.0,0.0,485.8125,0.0,0.0,0.0,0.0,0.829678475856781,0.9071170091629028,0.0,0.0,0.0,392.4006042480469,396.2338562011719,153.51638793945312,0.0,0.0,317.0,0.0,0.0,0.0,0.0,0.12937499582767487,0.0,0.0,0.0,0.0,270.0,343.0,296.0,240.0,144.0,0,0,0,0,0
2878,128,1551.046630859375,1221.973388671875,45.12666702270508,0.0,0.0,489.375,0.0,0.0,0.0,0.0,0.8299810290336609,0.9071170091629028,0.0,0.0,0.0,392.6955261230469,396.57330322265625,153.5289306640625,0.0,0.0,316.0,0.0,0.0,0.0,0.0,0.13124999403953552,0.0,0.0,0.0,0.0,270.0,343.0,296.0,240.0,144.0,0,0,0,0,0
2879,127,1871.7733154296875,1366.7733154296875,51.46666717529297,0.0,0.0,489.375,0.0,0.0,0.0,0.0,0.8302825689315796,0.9071170091629028,0.0,0.0,0.0,393.07952880859375,396.9529724121094,153.54322814941406,0.0,0.0,316.0,0.0,0.0,0.0,0.0,0.13124999403953552,0.0,0.0,0.0,0.0,270.0,343.0,296.0,240.0,144.0,1,0,0,0,0
2880,128,1853.11328125,1339.953369140625,66.34666442871094,0.0,0.0,482.25,0.0,0.0,0.0,0.0,0.830578625202179,0.9071170091629028,0.0,0.0,0.0,393.4602966308594,397.3251647949219,153.56166076660156,0.0,0.0,317.0,0.0,0.0,0.0,0.0,0.1274999976158142,0.0,0.0,0.0,0.0,270.0,343.0,296.0,240.0,144.0,0,0,0,0,0
2881,127,1923.4599609375,1486.1800537109375,3.9200000762939453,0.0,0.0,489.375,0.0,0.0,0.0,0.0,0.8308780193328857,0.9071170091629028,0.0,0.0,0.0,393.8586730957031,397.7380065917969,153.562744140625,0.0,0.0,315.0,0.0,0.0,0.0,0.0,0.13124999403953552,0.0,0.0,0.0,0.0,270.0,343.0,296.0,240.0,144.0,1,0,0,0,0
2882,128,1955.1866455078125,1351.3199462890625,0.0,0.0,0.0,485.8125,0.0,0.0,0.0,0.0,0.8311741948127747,0.9071170091629028,0.0,0.0,0.0,394.2668151855469,398.1133728027344,153.562744140625,0.0,0.0,316.0,0.0,0.0,0.0,0.0,0.12937499582767487,0.0,0.0,0.0,0.0,270.0,343.0,296.0,240.0,144.0,0,0,0,0,0
2883,128,1987.280029296875,1354.9266357421875,0.0,0.0,0.0,489.375,0.0,0.0,0.0,0.0,0.8314714431762695,0.9071170091629028,0.0,0.0,0.0,394.68292236328125,398.48974609375,153.562744140625,0.0,0.0,315.0,0.0,0.0,0.0,0.0,0.13124999403953552,0.0,0.0,0.0,0.0,270.0,343.0,296.0,240.0,144.0,0,0,0,0,0
2884,127,1992.806640625,1381.1666259765625,0.0,0.0,0.0,482.25,0.0,0.0,0.0,0.0,0.8317633867263794,0.9071170091629028,0.0,0.0,0.0,395.1025085449219,398.8733825683594,153.562744140625,0.0,0.0,315.0,0.0,0.0,0.0,0.0,0.1274999976158142,0.0,0.0,0.0,0.0,270.0,343.0,296.0,240.0,144.0,1,0,0,0,0
2885,128,1996.0799560546875,1334.473388671875,0.0,0.0,0.0,485.8125,0.0,0.0,0.0,0.0,0.83205646276474,0.9071170091629028,0.0,0.0,0.0,395.52203369140625,399.24407958984375,153.562744140625,0.0,0.0,314.0,0.0,0.0,0.0,0.0,0.12937499582767487,0.0,0.0,0.0,0.0,270.0,343.0,296.0,240.0,144.0,0,0,0,0,0
2886,128,2025.526611328125,1188.36669921875,25.84000015258789,0.0,0.0,485.8125,0.0,0.0,0.0,0.0,0.8323485255241394,0.9071170091629028,0.0,0.0,0.0,395.9497375488281,399.5741882324219,153.56991577148438,0.0,0.0,313.0,0.0,0.0,0.0,0.0,0.12937499582767487,0.0,0.0,0.0,0.0,270.0,343.0,296.0,240.0,144.0,0,0,0,0,0
2887,128,2025.300048828125,1194.02001953125,0.0,0.0,0.0,482.25,0.0,0.0,0.0,0.0,0.8326374292373657,0.9071170091629028,0.0,0.0,0.0,396.37835693359375,399.9058532714844,153.56991577148438,0.0,0.0,312.0,0.0,0.0,0.0,0.0,0.1274999976158142,0.0,0.0,0.0,0.0,270.0,343.0,296.0,240.0,144.0,0,0,0,0,0
2888,127,2023.4266357421875,1144.4599609375,0.0,0.0,0.0,485.8125,0.0,0.0,0.0,0.0,0.8329274654388428,0.9071170091629028,0.0,0.0,0.0,396.80548095703125,400.2237548828125,153.56991577148438,0.0,0.0,310.0,0.0,0.0,0.0,0.0,0.12937499582767487,0.0,0.0,0.0,0.0,270.0,343.0,296.0,240.0,144.0,1,0,0,0,0
2889,128,2011.0133056640625,1069.106689453125,3.3933334350585938,0.0,0.0,489.375,0.0,0.0,0.0,0.0,0.8332186341285706,0.9071170091629028,0.0,0.0,0.0,397.2281494140625,400.5207214355469,153.57086181640625,0.0,0.0,310.0,0.0,0.0,0.0,0.0,0.13124999403953552,0.0,0.0,0.0,0.0,270.0,343.0,296.0,240.0,144.0,0,0,0,0,0
2890,128,2001.3399658203125,994.6533203125,0.0,0.0,0.0,475.125,0.0,0.0,0.0,0.0,0.833500325679779,0.9071170091629028,0.0,0.0,0.0,397.652099609375,400.7970275878906,153.57086181640625,0.0,0.0,310.0,0.0,0.0,0.0,0.0,0.1237500011920929,0.0,0.0,0.0,0.0,270.0,343.0,296.0,240.0,144.0,0,0,0,0,0
2891,128,1977.1199951171875,791.9466552734375,0.0,0.0,0.0,485.8125,0.0,0.0,0.0,0.0,0.8337873816490173,0.9071170091629028,0.0,0.0,0.0,398.06634521484375,401.0169982910156,153.57086181640625,0.0,0.0,306.0,0.0,0.0,0.0,0.0,0.12937499582767487,0.0,0.0,0.0,0.0,270.0,343.0,296.0,240.0,144.0,0,0,0,0,0
2892,128,1932.2266845703125,874.7266845703125,0.0,0.0,0.0,489.375,0.0,0.0,0.0,0.0,0.8340755105018616,0.9071170091629028,0.0,0.0,0.0,398.4671325683594,401.2599792480469,153.57086181640625,0.0,0.0,305.0,0.0,0.0,0.0,0.0,0.13124999403953552,0.0,0.0,0.0,0.0,270.0,343.0,296.0,240.0,144.0,0,0,0,0,0
2893,128,1858.4066162109375,931.7333374023438,0.0,0.0,0.0,485.8125,0.0,0.0,0.0,0.0,0.8343605995178223,0.9071170091629028,0.0,0.0,0.0,398.8484191894531,401.518798828125,153.57086181640625,0.0,0.0,305.0,0.0,0.0,0.0,0.0,0.12937499582767487,0.0,0.0,0.0,0.0,270.0,343.0,296.0,240.0,144.0,0,0,0,0,0
2894,128,1681.1400146484375,834.6599731445312,0.0,0.0,0.0,489.375,0.0,0.0,0.0,0.0,0.8346468210220337,0.9071170091629028,0.0,0.0,0.0,399.1794738769531,401.75067138671875,153.57086181640625,0.0,0.0,304.0,0.0,0.0,0.0,0.0,0.13124999403953552,0.0,0.0,0.0,0.0,270.0,343.0,296.0,240.0,144.0,0,0,0,0,0
2895,128,1810.32666015625,1086.32666015625,0.0,0.0,0.0,478.6875,0.0,0.0,0.0,0.0,0.8349257707595825,0.9071170091629028,0.0,0.0,0.0,399.5493469238281,402.05242919921875,153.57086181640625,0.0,0.0,304.0,0.0,0.0,0.0,0.0,0.12562499940395355,0.0,0.0,0.0,0.0,270.0,343.0,296.0,240.0,144.0,0,0,0,0,0
2896,128,1772.8533935546875,1085.7733154296875,0.0,0.0,0.0,489.375,0.0,0.0,0.0,0.0,0.8352100253105164,0.9071170091629028,0.0,0.0,0.0,399.9058837890625,402.35400390625,153.57086181640625,0.0,0.0,301.0,0.0,0.0,0.0,0.0,0.13124999403953552,0.0,0.0,0.0,0.0,270.0,343.0,296.0,240.0,144.0,0,0,0,0,0
2897,128,1651.473388671875,965.280029296875,0.0,0.0,0.0,485.8125,0.0,0.0,0.0,0.0,0.8354911804199219,0.9071170091629028,0.0,0.0,0.0,400.22967529296875,402.6221618652344,153.57086181640625,0.0,0.0,301.0,0.0,0.0,0.0,0.0,0.12937499582767487,0.0,0.0,0.0,0.0,270.0,343.0,296.0,240.0,144.0,0,0,0,0,0
2898,127,1749.4066162109375,957.5133056640625,0.0,0.0,0.0,485.8125,0.0,0.0,0.0,0.0,0.8357714414596558,0.9071170091629028,0.0,0.0,0.0,400.5806884765625,402.88812255859375,153.57086181640625,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.12937499582767487,0.0,0.0,0.0,0.0,270.0,343.0,296.0,240.0,144.0,1,0,0,0,0
2899,128,1746.066650390625,693.32666015625,0.0,0.0,0.0,485.8125,0.0,0.0,0.0,0.0,0.8360507488250732,0.9071170091629028,0.0,0.0,0.0,400.9307556152344,403.0807189941406,153.57086181640625,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.12937499582767487,0.0,0.0,0.0,0.0,270.0,343.0,296.0,240.0,144.0,0,0,0,0,0
2900,128,1853.82666015625,669.1400146484375,0.0,0.0,0.0,485.8125,0.0,0.0,0.0,0.0,0.8363290429115295,0.9071170091629028,0.0,0.0,0.0,401.3107604980469,403.2666015625,153.57086181640625,0.0,0.0,299.0,0.0,0.0,0.0,0.0,0.12937499582767487,0.0,0.0,0.0,0.0,270.0,343.0,296.0,240.0,144.0,0,0,0,0,0
2901,128,1789.0533447265625,601.280029296875,0.5066666603088379,0.0,0.0,485.8125,0.0,0.0,0.0,0.0,0.8366064429283142,0.9071170091629028,0.0,0.0,0.0,401.6727600097656,403.4336242675781,153.5709991455078,0.0,0.0,298.0,0.0,0.0,0.0,0.0,0.12937499582767487,0.0,0.0,0.0,0.0,270.0,343.0,296.0,240.0,144.0,0,0,0,0,0
2902,128,1889.71337890625,517.4400024414062,0.0,0.0,0.0,482.25,0.0,0.0,0.0,0.0,0.8368809223175049,0.9071170091629028,0.0,0.0,0.0,402.063720703125,403.57733154296875,153.5709991455078,0.0,0.0,297.0,0.0,0.0,0.0,0.0,0.1274999976158142,0.0,0.0,0.0,0.0,270.0,343.0,296.0,240.0,144.0,0,0,0,0,0
2903,127,1802.11328125,365.9533386230469,66.36666870117188,0.0,0.0,489.375,0.0,0.0,0.0,0.0,0.8371584415435791,0.9071170091629028,0.0,0.0,0.0,402.4283752441406,403.6789855957031,153.58944702148438,0.0,0.0,295.0,0.0,0.0,0.0,0.0,0.13124999403953552,0.0,0.0,0.0,0.0,270.0,343.0,296.0,240.0,144.0,1,0,0,0,0
2904,127,1693.0400390625,455.2133483886719,68.75333404541016,0.0,0.0,489.375,0.0,0.0,0.0,0.0,0.8374350666999817,0.9071170091629028,0.0,0.0,0.0,402.7627258300781,403.8054504394531,153.60853576660156,0.0,0.0,296.0,0.0,0.0,0.0,0.0,0.13124999403953552,0.0,0.0,0.0,0.0,270.0,343.0,296.0,240.0,144.0,1,0,0,0,0
2905,128,1692.71337890625,174.9066619873047,47.97999954223633,0.0,0.0,489.375,0.0,0.0,0.0,0.0,0.8377106785774231,0.9071170091629028,0.0,0.0,0.0,403.09698486328125,403.8540344238281,153.6218719482422,0.0,0.0,297.0,0.0,0.0,0.0,0.0,0.13124999403953552,0.0,0.0,0.0,0.0,270.0,343.0,296.0,240.0,144.0,0,0,0,0,0
2906,128,1395.719970703125,114.72666931152344,45.48666763305664,0.0,0.0,489.375,0.0,0.0,0.0,0.0,0.8379854559898376,0.9071170091629028,0.0,0.0,0.0,403.3487548828125,403.8858947753906,153.63450622558594,0.0,0.0,297.0,0.0,0.0,0.0,0.0,0.13124999403953552,0.0,0.0,0.0,0.0,270.0,343.0,296.0,240.0,144.0,0,0,0,0,0
2907,128,1396.526611328125,149.84666442871094,43.6533317565918,0.0,0.0,478.6875,0.0,0.0,0.0,0.0,0.8382532596588135,0.9071170091629028,0.0,0.0,0.0,403.60369873046875,403.9275207519531,153.64662170410156,0.0,0.0,297.0,0.0,0.0,0.0,0.0,0.12562499940395355,0.0,0.0,0.0,0.0,270.0,343.0,296.0,240.0,144.0,0,0,0,0,0
2908,128,1335.546630859375,109.69999694824219,71.87999725341797,0.0,0.0,485.8125,0.0,0.0,0.0,0.0,0.8385241627693176,0.9071170091629028,0.0,0.0,0.0,403.8397521972656,403.9580078125,153.66659545898438,0.0,0.0,294.0,0.0,0.0,0.0,0.0,0.12937499582767487,0.0,0.0,0.0,0.0,270.0,343.0,296.0,240.0,144.0,0,0,0,0,0
2909,128,1480.693359375,111.97333526611328,42.00666809082031,0.0,0.0,485.8125,0.0,0.0,0.0,0.0,0.8387941718101501,0.9071170091629028,0.0,0.0,0.0,404.1160888671875,403.9891052246094,153.6782684326172,0.0,0.0,293.0,0.0,0.0,0.0,0.0,0.12937499582767487,0.0,0.0,0.0,0.0,270.0,343.0,296.0,240.0,144.0,0,0,0,0,0
2910,128,1352.4266357421875,166.7933349609375,64.61333465576172,0.0,0.0,482.25,0.0,0.0,0.0,0.0,0.8390613198280334,0.9071170091629028,0.0,0.0,0.0,404.3578186035156,404.0354309082031,153.6962127685547,0.0,0.0,292.0,0.0,0.0,0.0,0.0,0.1274999976158142,0.0,0.0,0.0,0.0,270.0,343.0,296.0,240.0,144.0,0,0,0,0,0
2911,128,1234.8466796875,251.53334045410156,26.100000381469727,0.0,0.0,489.375,0.0,0.0,0.0,0.0,0.8393315076828003,0.9071170091629028,0.0,0.0,0.0,404.56488037109375,404.1053161621094,153.70346069335938,0.0,0.0,290.0,0.0,0.0,0.0,0.0,0.13124999403953552,0.0,0.0,0.0,0.0,270.0,343.0,296.0,240.0,144.0,0,0,0,0,0
2912,128,1174.0933837890625,158.55332946777344,46.3466682434082,0.0,0.0,485.8125,0.0,0.0,0.0,0.0,0.8395988345146179,0.9071170091629028,0.0,0.0,0.0,404.7560729980469,404.14935302734375,153.71633911132812,0.0,0.0,290.0,0.0,0.0,0.0,0.0,0.12937499582767487,0.0,0.0,0.0,0.0,270.0,343.0,296.0,240.0,144.0,0,0,0,0,0
2913,128,1112.760009765625,176.0800018310547,0.0,0.0,0.0,485.8125,0.0,0.0,0.0,0.0,0.8398652672767639,0.9071170091629028,0.0,0.0,0.0,404.93023681640625,404.1982421875,153.71633911132812,0.0,0.0,289.0,0.0,0.0,0.0,0.0,0.12937499582767487,0.0,0.0,0.0,0.0,270.0,343.0,296.0,240.0,144.0,0,0,0,0,0
2914,128,1240.6199951171875,79.86000061035156,0.0,0.0,0.0,485.8125,0.0,0.0,0.0,0.0,0.8401308059692383,0.9071170091629028,0.0,0.0,0.0,405.139892578125,404.2204284667969,153.71633911132812,0.0,0.0,288.0,0.0,0.0,0.0,0.0,0.12937499582767487,0.0,0.0,0.0,0.0,270.0,343.0,296.0,240.0,144.0,0,0,0,0,0
2915,128,1110.2933349609375,131.913330078125,0.0,0.0,0.0,489.375,0.0,0.0,0.0,0.0,0.8403974175453186,0.9071170091629028,0.0,0.0,0.0,405.3123779296875,404.257080078125,153.71633911132812,0.0,0.0,287.0,0.0,0.0,0.0,0.0,0.13124999403953552,0.0,0.0,0.0,0.0,270.0,343.0,296.0,240.0,144.0,0,0,0,0,0
2916,128,1065.3599853515625,67.31999969482422,20.14666748046875,0.0,0.0,489.375,0.0,0.0,0.0,0.0,0.8406631350517273,0.9071170091629028,0.0,0.0,0.0,405.4723815917969,404.2757873535156,153.721923828125,0.0,0.0,287.0,0.0,0.0,0.0,0.0,0.13124999403953552,0.0,0.0,0.0,0.0,270.0,343.0,296.0,240.0,144.0,0,0,0,0,0
2917,128,1079.1533203125,50.8466682434082,78.65333557128906,0.0,0.0,485.8125,0.0,0.0,0.0,0.0,0.8409260511398315,0.9071170091629028,0.0,0.0,0.0,405.6371765136719,404.2899169921875,153.7437744140625,0.0,0.0,287.0,0.0,0.0,0.0,0.0,0.12937499582767487,0.0,0.0,0.0,0.0,270.0,343.0,296.0,240.0,144.0,0,0,0,0,0
2918,128,660.393310546875,0.0,58.073333740234375,0.0,0.0,485.8125,0.0,0.0,0.0,0.0,0.8411880731582642,0.9071170091629028,0.0,0.0,0.0,405.6856689453125,404.2899169921875,153.75990295410156,0.0,0.0,286.0,0.0,0.0,0.0,0.0,0.12937499582767487,0.0,0.0,0.0,0.0,270.0,343.0,296.0,240.0,144.0,0,0,0,0,0
2919,128,640.2533569335938,73.8933334350586,63.7066650390625,0.0,0.0,489.375,0.0,0.0,0.0,0.0,0.8414511680603027,0.9071170091629028,0.0,0.0,0.0,405.72760009765625,404.3104248046875,153.77760314941406,0.0,0.0,285.0,0.0,0.0,0.0,0.0,0.13124999403953552,0.0,0.0,0.0,0.0,270.0,343.0,296.0,240.0,144.0,0,0,0,0,0
2920,128,688.8533325195312,70.15333557128906,56.119998931884766,0.0,0.0,489.375,0.0,0.0,0.0,0.0,0.8417134284973145,0.9071170091629028,0.0,0.0,0.0,405.7829895019531,404.3299255371094,153.79319763183594,0.0,0.0,285.0,0.0,0.0,0.0,0.0,0.13124999403953552,0.0,0.0,0.0,0.0,270.0,343.0,296.0,240.0,144.0,0,0,0,0,0
2921,128,506.94000244140625,143.19332885742188,67.62000274658203,0.0,0.0,489.375,0.0,0.0,0.0,0.0,0.8419747352600098,0.9071170091629028,0.0,0.0,0.0,405.7878723144531,404.36968994140625,153.81198120117188,0.0,0.0,285.0,0.0,0.0,0.0,0.0,0.13124999403953552,0.0,0.0,0.0,0.0,270.0,343.0,296.0,240.0,144.0,0,0,0,0,0
